x_ifp_mocap,y_ifp_mocap,x_ifp_exo,y_ifp_exo,x_ifd_mocap,y_ifd_mocap,x_ifd_exo,y_ifd_exo
0.047558779592194775,0.01179671495379277,0.048989000406225475,0.010286786858862071,0.06934701007987122,0.025983786963756153,0.0688862054689904,0.027023011961622906
0.04763460161301662,0.011486719687064469,0.04912343520812644,0.009915178382538511,0.06956111902925714,0.025459115115025313,0.06909792567208395,0.026559088100668773
0.04770817594924686,0.011177206609690281,0.04925451170656471,0.009543523170498114,0.06976949386821925,0.024935776727185326,0.06930429717066411,0.026096652869850703
0.04777951812677159,0.010868194310625147,0.04938225439681859,0.009171829597423561,0.06997222350568837,0.02441381456089787,0.06950538500299992,0.025635717795737104
0.04784863942799287,0.010559720871780968,0.049506687259026724,0.008800105412760162,0.07016938189909161,0.023893304618804453,0.0697012532090863,0.025176292578541273
0.04791555374140498,0.010251814944415035,0.04962783375420114,0.008428357750875776,0.07036105324067901,0.02337429764503572,0.06989196480369425,0.024718385154442954
0.04798028104305661,0.009944477413585008,0.04974571682022398,0.008056593140824297,0.0705473277456773,0.022856812722185715,0.07007758175429203,0.024262001753470097
0.048042831911864835,0.009637753985670202,0.04986035886781258,0.007684817515712775,0.07072827780262061,0.022340924642541338,0.07025816496333233,0.02380714695316001
0.04810322243871417,0.009331666036222347,0.049971781776437685,0.007313036221672134,0.07090398451634543,0.021826674986969538,0.07043377425444375,0.023353823728213804
0.04816146932995801,0.009026232435491235,0.05008000689017934,0.006941254026431934,0.07107453027720262,0.0213140979144039,0.07060446836210608,0.022902033496351157
0.04821758799945269,0.008721479663167065,0.050185055013504704,0.006569475127498142,0.07123999032855323,0.02080324240694852,0.07077030492442546,0.0224517761605644
0.04827159398255798,0.008417435142789776,0.05028694640695186,0.006197703159933773,0.07140044093378095,0.02029415349033442,0.07093134047866101,0.022003050147962208
0.048323506056288164,0.008114108849891116,0.05038570078270406,0.005825941203740859,0.07155596451477068,0.0197868494867289,0.07108763045918584,0.021555852445385007
0.04837333847673765,0.007811537916119501,0.050481337300037274,0.005454191790842944,0.07170662872021279,0.019281392597576805,0.07123922919759357,0.02111017863196435
0.04842110912756426,0.007509739732941031,0.05057387456062509,0.005082456911666158,0.07185251216743271,0.01877780751687115,0.07138618992469012,0.020666022908789633
0.04846683476049709,0.007208739716390898,0.05066333060368358,0.00471073802131633,0.0719936879019217,0.01827613242026829,0.07152856477413237,0.020223378125835495
0.048510532208364876,0.006908564602085902,0.05074972290093882,0.004339036045350492,0.07213022960851233,0.01777640223086319,0.071666404787499,0.019782235806295304
0.04855222012929741,0.006609229948810011,0.05083306835139911,0.003967351385138873,0.07226220890291427,0.017278645694527445,0.07179975992059746,0.01934258616845541
0.048591915813899544,0.00631076204074435,0.05091338327591376,0.003595683922814591,0.07238969688504077,0.01678289726189351,0.07192867905083034,0.01890441814523719
0.048629637807232735,0.006013179420020694,0.05099068341149916,0.0032240330258066774,0.07251276867876033,0.016289173764778075,0.07205320998545892,0.01846771940152432
